record_1_id,record_2_id,similarity_score,hire_date_diff_days,recommended_action
GT-002946,AC-000264,100.0,2860,VERIFY_HIRE_DATE
GT-006214,AC-000277,100.0,791,VERIFY_HIRE_DATE
GT-006093,AC-000285,100.0,807,VERIFY_HIRE_DATE
GT-007561,AC-000287,100.0,658,VERIFY_HIRE_DATE
GT-013683,AC-000304,100.0,1679,VERIFY_HIRE_DATE
GT-003973,AC-000315,100.0,2356,VERIFY_HIRE_DATE
GT-002831,AC-000376,100.0,668,VERIFY_HIRE_DATE
GT-004749,AC-000382,100.0,31,VERIFY_HIRE_DATE
GT-003159,AC-000396,100.0,2898,VERIFY_HIRE_DATE
GT-001141,AC-000398,100.0,2476,VERIFY_HIRE_DATE
GT-004278,AC-000410,100.0,2259,VERIFY_HIRE_DATE
GT-008306,AC-000423,100.0,2338,VERIFY_HIRE_DATE
GT-006819,AC-000446,100.0,311,VERIFY_HIRE_DATE
GT-006289,AC-000456,100.0,301,VERIFY_HIRE_DATE
GT-000252,AC-000467,92.3,175,VERIFY_HIRE_DATE
GT-000440,AC-000482,100.0,819,VERIFY_HIRE_DATE
GT-006491,AC-000517,100.0,1450,VERIFY_HIRE_DATE
GT-003540,AC-000521,100.0,2841,VERIFY_HIRE_DATE
GT-000057,AC-000541,100.0,275,VERIFY_HIRE_DATE
GT-003860,AC-000544,100.0,2701,VERIFY_HIRE_DATE
GT-003607,AC-000555,100.0,2108,VERIFY_HIRE_DATE
GT-002567,AC-000576,100.0,1746,VERIFY_HIRE_DATE
GT-008540,AC-000583,100.0,2862,VERIFY_HIRE_DATE
GT-004521,AC-000585,100.0,76,VERIFY_HIRE_DATE
GT-002079,AC-000632,100.0,1073,VERIFY_HIRE_DATE
GT-012085,AC-000653,100.0,1321,VERIFY_HIRE_DATE
GT-013194,AC-000659,100.0,133,VERIFY_HIRE_DATE
GT-000740,AC-000680,100.0,45,VERIFY_HIRE_DATE
GT-005062,AC-000682,100.0,2676,VERIFY_HIRE_DATE
GT-010452,AC-000684,100.0,3493,VERIFY_HIRE_DATE
GT-000050,AC-000701,100.0,1327,VERIFY_HIRE_DATE
GT-004795,AC-000704,100.0,2261,VERIFY_HIRE_DATE
GT-010488,AC-000710,100.0,2405,VERIFY_HIRE_DATE
GT-003105,AC-000711,100.0,2090,VERIFY_HIRE_DATE
GT-001012,AC-000712,100.0,3274,VERIFY_HIRE_DATE
GT-007354,AC-000723,100.0,1672,VERIFY_HIRE_DATE
GT-006164,AC-000734,100.0,1989,VERIFY_HIRE_DATE
GT-004131,AC-000755,100.0,451,VERIFY_HIRE_DATE
GT-007610,AC-000759,100.0,3183,VERIFY_HIRE_DATE
GT-001829,AC-000772,100.0,1075,VERIFY_HIRE_DATE
GT-002180,AC-000783,100.0,851,VERIFY_HIRE_DATE
GT-000847,AC-000788,100.0,867,VERIFY_HIRE_DATE
GT-002643,AC-000837,100.0,378,VERIFY_HIRE_DATE
GT-003973,AC-000875,85.7,1486,MANUAL_REVIEW
GT-012971,AC-000881,100.0,398,VERIFY_HIRE_DATE
GT-001549,AC-000884,90.3,1827,VERIFY_HIRE_DATE
GT-013869,AC-000885,100.0,45,VERIFY_HIRE_DATE
GT-006373,AC-000886,100.0,3458,VERIFY_HIRE_DATE
GT-008024,AC-000887,100.0,424,VERIFY_HIRE_DATE
GT-003836,AC-000895,100.0,994,VERIFY_HIRE_DATE
GT-000155,AC-000913,100.0,463,VERIFY_HIRE_DATE
GT-004740,AC-000926,100.0,482,VERIFY_HIRE_DATE
GT-009562,AC-000936,100.0,970,VERIFY_HIRE_DATE
GT-006022,AC-000943,100.0,1083,VERIFY_HIRE_DATE
GT-003630,AC-000944,100.0,757,VERIFY_HIRE_DATE
GT-000252,AC-000954,100.0,1909,VERIFY_HIRE_DATE
GT-002836,AC-000956,100.0,2662,VERIFY_HIRE_DATE
GT-000256,AC-000957,100.0,1116,VERIFY_HIRE_DATE
GT-008300,AC-000991,100.0,847,VERIFY_HIRE_DATE
GT-003171,AC-000994,100.0,1481,VERIFY_HIRE_DATE
GT-011986,AC-000999,100.0,919,VERIFY_HIRE_DATE
GT-004149,AC-001002,100.0,1983,VERIFY_HIRE_DATE
GT-010780,AC-001006,100.0,289,VERIFY_HIRE_DATE
GT-000985,AC-001011,100.0,158,VERIFY_HIRE_DATE
GT-003577,AC-001026,100.0,2180,VERIFY_HIRE_DATE
GT-001109,AC-001066,85.7,984,MANUAL_REVIEW
GT-001974,AC-001075,100.0,1712,VERIFY_HIRE_DATE
GT-008348,AC-001077,100.0,547,VERIFY_HIRE_DATE
GT-011314,AC-001089,100.0,447,VERIFY_HIRE_DATE
GT-010511,AC-001115,85.7,157,MANUAL_REVIEW
GT-006017,AC-001120,100.0,1075,VERIFY_HIRE_DATE
GT-005643,AC-001121,100.0,658,VERIFY_HIRE_DATE
GT-004631,AC-001128,100.0,1860,VERIFY_HIRE_DATE
GT-009754,AC-001133,100.0,104,VERIFY_HIRE_DATE
GT-004696,AC-001137,100.0,2343,VERIFY_HIRE_DATE
GT-004394,AC-001148,88.9,2038,VERIFY_HIRE_DATE
GT-008797,AC-001176,89.7,2437,VERIFY_HIRE_DATE
GT-006707,AC-001188,100.0,568,VERIFY_HIRE_DATE
GT-013944,AC-001189,100.0,86,VERIFY_HIRE_DATE
GT-003431,AC-001196,100.0,3120,VERIFY_HIRE_DATE
GT-009492,AC-001204,100.0,1926,VERIFY_HIRE_DATE
GT-010217,AC-001238,100.0,1338,VERIFY_HIRE_DATE
GT-001859,AC-001244,100.0,307,VERIFY_HIRE_DATE
GT-000464,AC-001249,100.0,1984,VERIFY_HIRE_DATE
GT-012591,AC-001253,100.0,2160,VERIFY_HIRE_DATE
GT-002301,AC-001258,92.9,2531,VERIFY_HIRE_DATE
GT-000107,AC-001259,100.0,74,VERIFY_HIRE_DATE
GT-000860,AC-001262,100.0,208,VERIFY_HIRE_DATE
GT-006811,AC-001264,100.0,2233,VERIFY_HIRE_DATE
GT-007192,AC-001279,100.0,1113,VERIFY_HIRE_DATE
GT-002136,AC-001281,100.0,1712,VERIFY_HIRE_DATE
GT-014223,AC-001300,84.6,3042,MANUAL_REVIEW
GT-011986,AC-001319,82.8,1692,MANUAL_REVIEW
GT-001738,AC-001321,100.0,1359,VERIFY_HIRE_DATE
GT-000071,AC-001337,82.8,292,MANUAL_REVIEW
GT-000675,AC-001350,100.0,687,VERIFY_HIRE_DATE
GT-013627,AC-001351,81.2,2288,MANUAL_REVIEW
GT-005671,AC-001358,100.0,3336,VERIFY_HIRE_DATE
GT-002050,AC-001364,100.0,759,VERIFY_HIRE_DATE
GT-003475,AC-001373,87.0,924,MANUAL_REVIEW
GT-000276,AC-001375,100.0,1673,VERIFY_HIRE_DATE
GT-006640,AC-001380,92.3,1406,VERIFY_HIRE_DATE
GT-012176,AC-001384,100.0,1067,VERIFY_HIRE_DATE
GT-008212,AC-001437,81.5,175,MANUAL_REVIEW
GT-000739,AC-001457,100.0,1649,VERIFY_HIRE_DATE
GT-000831,AC-001463,100.0,1500,VERIFY_HIRE_DATE
GT-003851,AC-001465,100.0,744,VERIFY_HIRE_DATE
GT-012686,AC-001507,100.0,1394,VERIFY_HIRE_DATE
GT-011442,AC-001519,100.0,2133,VERIFY_HIRE_DATE
GT-011271,AC-001539,100.0,2165,VERIFY_HIRE_DATE
GT-001556,AC-001556,89.7,639,VERIFY_HIRE_DATE
GT-000214,AC-001566,100.0,894,VERIFY_HIRE_DATE
GT-001783,AC-001572,100.0,520,VERIFY_HIRE_DATE
GT-001991,AC-001583,100.0,608,VERIFY_HIRE_DATE
GT-013519,AC-001596,100.0,394,VERIFY_HIRE_DATE
GT-007248,AC-001598,100.0,1927,VERIFY_HIRE_DATE
GT-000408,AC-001605,100.0,578,VERIFY_HIRE_DATE
GT-000913,AC-001610,100.0,3273,VERIFY_HIRE_DATE
GT-014810,AC-001612,100.0,1977,VERIFY_HIRE_DATE
GT-003547,AC-001628,81.8,922,MANUAL_REVIEW
GT-000325,AC-001635,100.0,2282,VERIFY_HIRE_DATE
GT-000963,AC-001641,100.0,330,VERIFY_HIRE_DATE
GT-000409,AC-001642,100.0,1567,VERIFY_HIRE_DATE
GT-014869,AC-001657,100.0,779,VERIFY_HIRE_DATE
GT-008187,AC-001674,100.0,2925,VERIFY_HIRE_DATE
GT-000534,AC-001684,100.0,857,VERIFY_HIRE_DATE
GT-003952,AC-001689,100.0,937,VERIFY_HIRE_DATE
GT-007388,AC-001695,100.0,1092,VERIFY_HIRE_DATE
GT-005503,AC-001699,100.0,1784,VERIFY_HIRE_DATE
GT-002333,AC-001702,90.3,2368,VERIFY_HIRE_DATE
GT-003849,AC-001707,100.0,2887,VERIFY_HIRE_DATE
GT-011731,AC-001716,100.0,1699,VERIFY_HIRE_DATE
GT-003839,AC-001731,100.0,381,VERIFY_HIRE_DATE
GT-008340,AC-001732,100.0,1297,VERIFY_HIRE_DATE
GT-001449,AC-001740,85.7,1149,MANUAL_REVIEW
GT-007829,AC-001748,100.0,1354,VERIFY_HIRE_DATE
GT-002681,AC-001752,78.6,2660,MANUAL_REVIEW
GT-004002,AC-001756,100.0,1755,VERIFY_HIRE_DATE
GT-009493,AC-001770,100.0,799,VERIFY_HIRE_DATE
GT-001297,AC-001779,100.0,771,VERIFY_HIRE_DATE
GT-003846,AC-001786,100.0,2332,VERIFY_HIRE_DATE
GT-006590,AC-001796,100.0,1930,VERIFY_HIRE_DATE
GT-000161,AC-001800,85.7,1893,MANUAL_REVIEW
GT-001738,AC-001812,83.3,47,MANUAL_REVIEW
GT-013055,AC-001817,100.0,928,VERIFY_HIRE_DATE
GT-003922,AC-001850,100.0,1878,VERIFY_HIRE_DATE
GT-004395,AC-001875,100.0,168,VERIFY_HIRE_DATE
GT-003225,AC-001886,87.0,1031,MANUAL_REVIEW
GT-000879,AC-001891,100.0,720,VERIFY_HIRE_DATE
GT-003186,AC-001895,100.0,1121,VERIFY_HIRE_DATE
GT-004937,AC-001909,100.0,413,VERIFY_HIRE_DATE
GT-012145,AC-001910,100.0,629,VERIFY_HIRE_DATE
GT-001695,AC-001914,100.0,3224,VERIFY_HIRE_DATE
GT-004028,AC-001921,100.0,346,VERIFY_HIRE_DATE
GT-001927,AC-001931,100.0,737,VERIFY_HIRE_DATE
GT-006923,AC-001932,100.0,911,VERIFY_HIRE_DATE
GT-002718,AC-001940,85.7,1258,MANUAL_REVIEW
GT-008987,AC-001965,100.0,1673,VERIFY_HIRE_DATE
GT-001325,AC-001980,100.0,1699,VERIFY_HIRE_DATE
GT-014574,AC-001984,90.9,718,VERIFY_HIRE_DATE
GT-000870,AC-001988,100.0,1887,VERIFY_HIRE_DATE
GT-007896,AC-002005,100.0,1600,VERIFY_HIRE_DATE
GT-005859,AC-002031,100.0,2191,VERIFY_HIRE_DATE
GT-009043,AC-002033,100.0,232,VERIFY_HIRE_DATE
GT-001077,AC-002043,100.0,591,VERIFY_HIRE_DATE
GT-004540,AC-002068,100.0,1262,VERIFY_HIRE_DATE
GT-003952,AC-002094,88.9,479,VERIFY_HIRE_DATE
GT-000400,AC-002108,100.0,144,VERIFY_HIRE_DATE
GT-001816,AC-002113,100.0,1563,VERIFY_HIRE_DATE
GT-014414,AC-002121,100.0,1741,VERIFY_HIRE_DATE
GT-001270,AC-002139,100.0,1687,VERIFY_HIRE_DATE
GT-004443,AC-002148,100.0,1761,VERIFY_HIRE_DATE
GT-010813,AC-002179,100.0,2668,VERIFY_HIRE_DATE
GT-009932,AC-002187,100.0,2033,VERIFY_HIRE_DATE
GT-007292,AC-002190,100.0,2405,VERIFY_HIRE_DATE
GT-003843,AC-002193,91.7,3062,VERIFY_HIRE_DATE
GT-011489,AC-002225,93.8,268,VERIFY_HIRE_DATE
GT-012610,AC-002231,100.0,947,VERIFY_HIRE_DATE
GT-003385,AC-002242,100.0,1881,VERIFY_HIRE_DATE
GT-000328,AC-002255,100.0,659,VERIFY_HIRE_DATE
GT-003671,AC-002292,100.0,2093,VERIFY_HIRE_DATE
GT-011855,AC-002296,100.0,710,VERIFY_HIRE_DATE
GT-004076,AC-002300,100.0,204,VERIFY_HIRE_DATE
GT-001908,AC-002308,100.0,403,VERIFY_HIRE_DATE
GT-000838,AC-002317,100.0,2061,VERIFY_HIRE_DATE
GT-003201,AC-002318,100.0,133,VERIFY_HIRE_DATE
GT-000633,AC-002322,100.0,1613,VERIFY_HIRE_DATE
GT-014919,AC-002328,100.0,839,VERIFY_HIRE_DATE
GT-007379,AC-002358,100.0,1679,VERIFY_HIRE_DATE
GT-001758,AC-002401,100.0,1078,VERIFY_HIRE_DATE
GT-001120,AC-002432,100.0,1509,VERIFY_HIRE_DATE
GT-010082,AC-002444,100.0,2656,VERIFY_HIRE_DATE
GT-010126,AC-002449,100.0,1180,VERIFY_HIRE_DATE
GT-004222,AC-002472,80.0,2370,MANUAL_REVIEW
GT-001773,AC-002474,100.0,91,VERIFY_HIRE_DATE
GT-002384,AC-002484,100.0,433,VERIFY_HIRE_DATE
GT-003756,AC-002487,100.0,432,VERIFY_HIRE_DATE
GT-002059,AC-002501,82.4,113,MANUAL_REVIEW
GT-000224,AC-002519,85.7,3204,MANUAL_REVIEW
GT-000311,AC-002531,83.3,873,MANUAL_REVIEW
GT-004462,AC-002548,100.0,847,VERIFY_HIRE_DATE
GT-014657,AC-002558,100.0,671,VERIFY_HIRE_DATE
GT-004118,AC-002564,100.0,380,VERIFY_HIRE_DATE
GT-004535,AC-002596,100.0,2434,VERIFY_HIRE_DATE
GT-001706,AC-002602,100.0,880,VERIFY_HIRE_DATE
GT-001307,AC-002605,88.9,171,VERIFY_HIRE_DATE
GT-000065,AC-002639,87.0,1168,MANUAL_REVIEW
GT-000652,AC-002645,100.0,499,VERIFY_HIRE_DATE
GT-000447,AC-002646,100.0,479,VERIFY_HIRE_DATE
GT-004414,AC-002672,100.0,97,VERIFY_HIRE_DATE
GT-003419,AC-002678,100.0,453,VERIFY_HIRE_DATE
GT-008737,AC-002686,100.0,1395,VERIFY_HIRE_DATE
GT-004902,AC-002708,85.0,2118,MANUAL_REVIEW
GT-001071,AC-002714,85.7,527,MANUAL_REVIEW
GT-012555,AC-002724,100.0,921,VERIFY_HIRE_DATE
GT-014473,AC-002731,100.0,278,VERIFY_HIRE_DATE
GT-006454,AC-002750,100.0,1150,VERIFY_HIRE_DATE
GT-014710,AC-002764,100.0,1905,VERIFY_HIRE_DATE
GT-004776,AC-002773,100.0,1159,VERIFY_HIRE_DATE
GT-000699,AC-002783,84.2,1107,MANUAL_REVIEW
GT-006375,AC-002786,100.0,1718,VERIFY_HIRE_DATE
GT-000878,AC-002787,80.0,452,MANUAL_REVIEW
GT-001217,AC-002801,100.0,179,VERIFY_HIRE_DATE
GT-005014,AC-002804,83.9,671,MANUAL_REVIEW
GT-000168,AC-002811,100.0,3039,VERIFY_HIRE_DATE
GT-004332,AC-002819,100.0,484,VERIFY_HIRE_DATE
GT-007382,AC-002827,100.0,2204,VERIFY_HIRE_DATE
GT-000969,AC-002832,100.0,762,VERIFY_HIRE_DATE
GT-000918,AC-002860,81.8,1322,MANUAL_REVIEW
GT-001433,AC-002878,100.0,551,VERIFY_HIRE_DATE
GT-004998,AC-002899,100.0,1435,VERIFY_HIRE_DATE
GT-003951,AC-002912,78.6,2045,MANUAL_REVIEW
GT-013323,AC-002913,100.0,801,VERIFY_HIRE_DATE
GT-008144,AC-002918,100.0,1738,VERIFY_HIRE_DATE
GT-003465,AC-002920,100.0,261,VERIFY_HIRE_DATE
GT-010448,AC-002926,100.0,3492,VERIFY_HIRE_DATE
GT-000224,AC-002946,100.0,398,VERIFY_HIRE_DATE
GT-012281,AC-002948,100.0,1968,VERIFY_HIRE_DATE
GT-000064,AC-002984,100.0,1757,VERIFY_HIRE_DATE
GT-005614,AC-002985,100.0,383,VERIFY_HIRE_DATE
GT-004106,AC-000001,100.0,1007,VERIFY_HIRE_DATE
GT-006098,AC-000012,100.0,541,VERIFY_HIRE_DATE
GT-004067,AC-000049,100.0,765,VERIFY_HIRE_DATE
GT-004376,AC-000065,100.0,563,VERIFY_HIRE_DATE
GT-005744,AC-000073,100.0,632,VERIFY_HIRE_DATE
GT-000043,AC-000105,100.0,1694,VERIFY_HIRE_DATE
GT-009782,AC-000115,100.0,1149,VERIFY_HIRE_DATE
GT-001656,AC-000124,100.0,1357,VERIFY_HIRE_DATE
GT-003817,AC-000152,100.0,69,VERIFY_HIRE_DATE
GT-005872,AC-000195,100.0,2976,VERIFY_HIRE_DATE
GT-001602,AC-000203,100.0,930,VERIFY_HIRE_DATE
GT-000371,AC-000216,100.0,373,VERIFY_HIRE_DATE
GT-001915,AC-000239,100.0,1690,VERIFY_HIRE_DATE
GT-003674,AC-000247,100.0,1674,VERIFY_HIRE_DATE
GT-001975,AC-000255,100.0,1092,VERIFY_HIRE_DATE
GT-004378,AC-000279,100.0,1115,VERIFY_HIRE_DATE
GT-000916,AC-000288,100.0,2862,VERIFY_HIRE_DATE
GT-002522,AC-000289,100.0,1871,VERIFY_HIRE_DATE
GT-007728,AC-000302,88.9,758,VERIFY_HIRE_DATE
GT-001915,AC-000307,80.0,2320,MANUAL_REVIEW
GT-000036,AC-000310,100.0,1599,VERIFY_HIRE_DATE
GT-013017,AC-000312,100.0,472,VERIFY_HIRE_DATE
GT-014325,AC-000342,100.0,1859,VERIFY_HIRE_DATE
GT-002027,AC-000346,100.0,652,VERIFY_HIRE_DATE
GT-002974,AC-000364,100.0,563,VERIFY_HIRE_DATE
GT-011142,AC-000381,100.0,772,VERIFY_HIRE_DATE
GT-014235,AC-000409,94.1,1894,VERIFY_HIRE_DATE
GT-000154,AC-000412,100.0,1484,VERIFY_HIRE_DATE
GT-000603,AC-000426,100.0,110,VERIFY_HIRE_DATE
GT-001987,AC-000428,91.7,101,VERIFY_HIRE_DATE
GT-004961,AC-000471,100.0,216,VERIFY_HIRE_DATE
GT-009217,AC-000473,92.9,1278,VERIFY_HIRE_DATE
GT-001399,AC-000485,100.0,440,VERIFY_HIRE_DATE
GT-005398,AC-000511,100.0,217,VERIFY_HIRE_DATE
GT-011446,AC-000519,100.0,1289,VERIFY_HIRE_DATE
GT-005264,AC-000534,100.0,1802,VERIFY_HIRE_DATE
GT-000698,AC-000537,100.0,2618,VERIFY_HIRE_DATE
GT-005464,AC-000564,100.0,981,VERIFY_HIRE_DATE
GT-010189,AC-000565,100.0,1817,VERIFY_HIRE_DATE
GT-012163,AC-000569,100.0,2741,VERIFY_HIRE_DATE
GT-000624,AC-000581,82.8,1358,MANUAL_REVIEW
GT-002148,AC-000601,100.0,100,VERIFY_HIRE_DATE
GT-000624,AC-000613,92.9,1174,VERIFY_HIRE_DATE
GT-004111,AC-000674,100.0,69,VERIFY_HIRE_DATE
GT-001566,AC-000696,90.3,2251,VERIFY_HIRE_DATE
GT-001249,AC-000736,100.0,1067,VERIFY_HIRE_DATE
GT-005386,AC-000758,100.0,972,VERIFY_HIRE_DATE
GT-009127,AC-000773,100.0,2291,VERIFY_HIRE_DATE
GT-001866,AC-000780,77.4,765,MANUAL_REVIEW
GT-006812,AC-000793,100.0,576,VERIFY_HIRE_DATE
GT-011818,AC-000803,100.0,1579,VERIFY_HIRE_DATE
GT-003198,AC-000820,100.0,1783,VERIFY_HIRE_DATE
GT-000631,AC-000842,93.3,1035,VERIFY_HIRE_DATE
GT-004714,AC-000845,100.0,2448,VERIFY_HIRE_DATE
GT-005632,AC-000847,100.0,2398,VERIFY_HIRE_DATE
GT-002956,AC-000848,100.0,388,VERIFY_HIRE_DATE
GT-000787,AC-000863,100.0,1309,VERIFY_HIRE_DATE
GT-013014,AC-000903,81.8,1937,MANUAL_REVIEW
GT-013731,AC-000905,100.0,2121,VERIFY_HIRE_DATE
GT-014945,AC-000907,100.0,2135,VERIFY_HIRE_DATE
GT-004397,AC-000932,100.0,2017,VERIFY_HIRE_DATE
GT-008490,AC-000950,100.0,774,VERIFY_HIRE_DATE
GT-005767,AC-000984,100.0,226,VERIFY_HIRE_DATE
GT-006316,AC-000998,84.6,1231,MANUAL_REVIEW
GT-006432,AC-001015,100.0,736,VERIFY_HIRE_DATE
GT-004187,AC-001028,100.0,588,VERIFY_HIRE_DATE
GT-003432,AC-001047,100.0,104,VERIFY_HIRE_DATE
GT-012619,AC-001063,100.0,3134,VERIFY_HIRE_DATE
GT-006382,AC-001070,100.0,573,VERIFY_HIRE_DATE
GT-001681,AC-001082,100.0,3338,VERIFY_HIRE_DATE
GT-011818,AC-001100,84.6,1403,MANUAL_REVIEW
GT-005542,AC-001109,100.0,3135,VERIFY_HIRE_DATE
GT-012082,AC-001134,81.5,2294,MANUAL_REVIEW
GT-004545,AC-001153,84.6,802,MANUAL_REVIEW
GT-001081,AC-001160,100.0,2028,VERIFY_HIRE_DATE
GT-000743,AC-001173,100.0,923,VERIFY_HIRE_DATE
GT-008490,AC-001174,83.3,2128,MANUAL_REVIEW
GT-003398,AC-001180,100.0,1158,VERIFY_HIRE_DATE
GT-000820,AC-001203,100.0,2236,VERIFY_HIRE_DATE
GT-001625,AC-001219,100.0,2501,VERIFY_HIRE_DATE
GT-004060,AC-001241,100.0,2265,VERIFY_HIRE_DATE
GT-014151,AC-001243,100.0,1053,VERIFY_HIRE_DATE
GT-011636,AC-001269,100.0,2331,VERIFY_HIRE_DATE
GT-001352,AC-001294,100.0,1523,VERIFY_HIRE_DATE
GT-000609,AC-001306,100.0,555,VERIFY_HIRE_DATE
GT-002646,AC-001311,100.0,1413,VERIFY_HIRE_DATE
GT-004980,AC-001318,100.0,336,VERIFY_HIRE_DATE
GT-006306,AC-001331,100.0,509,VERIFY_HIRE_DATE
GT-000488,AC-001371,76.2,1139,MANUAL_REVIEW
GT-007071,AC-001378,100.0,40,VERIFY_HIRE_DATE
GT-000410,AC-001420,78.6,894,MANUAL_REVIEW
GT-002521,AC-001466,100.0,847,VERIFY_HIRE_DATE
GT-000488,AC-001474,100.0,963,VERIFY_HIRE_DATE
GT-010476,AC-001477,100.0,1293,VERIFY_HIRE_DATE
GT-001987,AC-001551,100.0,2543,VERIFY_HIRE_DATE
GT-001186,AC-001571,100.0,643,VERIFY_HIRE_DATE
GT-011992,AC-001587,100.0,1044,VERIFY_HIRE_DATE
GT-004787,AC-001621,100.0,1072,VERIFY_HIRE_DATE
GT-008494,AC-001625,100.0,1282,VERIFY_HIRE_DATE
GT-002354,AC-001643,100.0,2793,VERIFY_HIRE_DATE
GT-002323,AC-001648,100.0,293,VERIFY_HIRE_DATE
GT-001638,AC-001672,76.9,269,MANUAL_REVIEW
GT-011947,AC-001682,86.7,3004,MANUAL_REVIEW
GT-000299,AC-001688,100.0,103,VERIFY_HIRE_DATE
GT-007728,AC-001719,100.0,337,VERIFY_HIRE_DATE
GT-004666,AC-001744,100.0,247,VERIFY_HIRE_DATE
GT-003295,AC-001784,100.0,1644,VERIFY_HIRE_DATE
GT-012233,AC-001825,100.0,1324,VERIFY_HIRE_DATE
GT-012901,AC-001846,100.0,1174,VERIFY_HIRE_DATE
GT-007966,AC-001864,100.0,941,VERIFY_HIRE_DATE
GT-010330,AC-001916,100.0,155,VERIFY_HIRE_DATE
GT-007963,AC-001926,100.0,1084,VERIFY_HIRE_DATE
GT-005705,AC-001928,100.0,597,VERIFY_HIRE_DATE
GT-008420,AC-001949,87.0,447,MANUAL_REVIEW
GT-006579,AC-001990,100.0,1325,VERIFY_HIRE_DATE
GT-001866,AC-002026,100.0,821,VERIFY_HIRE_DATE
GT-004632,AC-002039,100.0,275,VERIFY_HIRE_DATE
GT-004291,AC-002071,100.0,2560,VERIFY_HIRE_DATE
GT-011372,AC-002074,100.0,840,VERIFY_HIRE_DATE
GT-001481,AC-002106,100.0,1431,VERIFY_HIRE_DATE
GT-000855,AC-002128,100.0,725,VERIFY_HIRE_DATE
GT-003415,AC-002136,100.0,1606,VERIFY_HIRE_DATE
GT-011467,AC-002147,100.0,1431,VERIFY_HIRE_DATE
GT-001499,AC-002150,100.0,426,VERIFY_HIRE_DATE
GT-000631,AC-002174,100.0,1101,VERIFY_HIRE_DATE
GT-003473,AC-002177,100.0,1772,VERIFY_HIRE_DATE
GT-001756,AC-002202,100.0,2538,VERIFY_HIRE_DATE
GT-001370,AC-002264,100.0,1563,VERIFY_HIRE_DATE
GT-000345,AC-002270,100.0,1805,VERIFY_HIRE_DATE
GT-001462,AC-002276,100.0,2857,VERIFY_HIRE_DATE
GT-004536,AC-002302,100.0,161,VERIFY_HIRE_DATE
GT-005251,AC-002336,100.0,890,VERIFY_HIRE_DATE
GT-002174,AC-002354,100.0,900,VERIFY_HIRE_DATE
GT-014084,AC-002379,100.0,1070,VERIFY_HIRE_DATE
GT-005255,AC-002488,100.0,558,VERIFY_HIRE_DATE
GT-004012,AC-002491,100.0,967,VERIFY_HIRE_DATE
GT-001727,AC-002492,100.0,1295,VERIFY_HIRE_DATE
GT-000430,AC-002493,100.0,396,VERIFY_HIRE_DATE
GT-005368,AC-002509,100.0,56,VERIFY_HIRE_DATE
GT-003983,AC-002591,100.0,2118,VERIFY_HIRE_DATE
GT-006812,AC-002603,83.3,904,MANUAL_REVIEW
GT-001691,AC-002628,100.0,1708,VERIFY_HIRE_DATE
GT-000854,AC-002654,100.0,51,VERIFY_HIRE_DATE
GT-001572,AC-002674,80.0,265,MANUAL_REVIEW
GT-002956,AC-002687,85.7,1720,MANUAL_REVIEW
GT-001081,AC-002705,78.6,1095,MANUAL_REVIEW
GT-009568,AC-002711,100.0,1310,VERIFY_HIRE_DATE
GT-003153,AC-002759,100.0,659,VERIFY_HIRE_DATE
GT-005211,AC-002769,76.9,249,MANUAL_REVIEW
GT-005127,AC-002775,100.0,1005,VERIFY_HIRE_DATE
GT-001675,AC-002793,100.0,696,VERIFY_HIRE_DATE
GT-005229,AC-002816,100.0,2398,VERIFY_HIRE_DATE
GT-012732,AC-002846,84.6,756,MANUAL_REVIEW
GT-000930,AC-002850,100.0,403,VERIFY_HIRE_DATE
GT-008460,AC-002865,100.0,166,VERIFY_HIRE_DATE
GT-002323,AC-002884,76.9,493,MANUAL_REVIEW
GT-001866,AC-002888,89.7,651,VERIFY_HIRE_DATE
GT-001858,AC-002890,100.0,2583,VERIFY_HIRE_DATE
GT-011762,AC-002907,100.0,1013,VERIFY_HIRE_DATE
GT-004704,AC-002908,100.0,2011,VERIFY_HIRE_DATE
GT-005772,AC-002933,100.0,2955,VERIFY_HIRE_DATE
GT-003557,AC-000034,100.0,140,VERIFY_HIRE_DATE
GT-012687,AC-000051,100.0,1154,VERIFY_HIRE_DATE
GT-005562,AC-000060,100.0,594,VERIFY_HIRE_DATE
GT-002304,AC-000063,100.0,519,VERIFY_HIRE_DATE
GT-009847,AC-000088,100.0,599,VERIFY_HIRE_DATE
GT-004772,AC-000094,100.0,797,VERIFY_HIRE_DATE
GT-011727,AC-000103,100.0,1782,VERIFY_HIRE_DATE
GT-012067,AC-000180,100.0,507,VERIFY_HIRE_DATE
GT-002622,AC-000215,100.0,140,VERIFY_HIRE_DATE
GT-001062,AC-000221,100.0,1550,VERIFY_HIRE_DATE
GT-001047,AC-000232,100.0,407,VERIFY_HIRE_DATE
GT-006201,AC-000244,100.0,2132,VERIFY_HIRE_DATE
GT-005163,AC-000341,87.0,211,MANUAL_REVIEW
GT-007782,AC-000354,100.0,2770,VERIFY_HIRE_DATE
GT-000272,AC-000355,100.0,1982,VERIFY_HIRE_DATE
GT-000500,AC-000385,100.0,1608,VERIFY_HIRE_DATE
GT-000937,AC-000399,100.0,218,VERIFY_HIRE_DATE
GT-002519,AC-000401,100.0,2077,VERIFY_HIRE_DATE
GT-000798,AC-000427,100.0,908,VERIFY_HIRE_DATE
